2,4,5,6,*,0,=,0,7,2456*0=0
2,4,5,7,*,0,=,0,7,2457*0=0
2,4,5,8,*,0,=,0,7,2458*0=0
2,4,5,9,*,0,=,0,7,2459*0=0
2,4,5,0,*,0,=,0,6,2450*0=0
2,4,5,*,0,0,=,0,6,245*00=0
2,4,5,*,0,=,0,0,6,245*0=00
2,4,5,*,+,0,=,0,7,245*+0=0
2,4,5,*,-,0,=,0,7,245*-0=0
2,4,5,*,*,0,=,1,7,245**0=1
2,4,5,/,3,5,=,7,7,245/35=7
2,4,5,/,4,9,=,5,6,245/49=5
2,4,5,/,5,=,4,9,6,245/5=49
2,4,5,/,7,=,3,5,7,245/7=35
2,4,6,1,*,0,=,0,7,2461*0=0
2,4,6,2,*,0,=,0,6,2462*0=0
2,4,6,3,*,0,=,0,7,2463*0=0
2,4,6,4,*,0,=,0,6,2464*0=0
2,4,6,5,*,0,=,0,7,2465*0=0
2,4,6,6,*,0,=,0,6,2466*0=0
2,4,6,7,*,0,=,0,7,2467*0=0
2,4,6,8,*,0,=,0,7,2468*0=0
2,4,6,9,*,0,=,0,7,2469*0=0
2,4,6,0,*,0,=,0,6,2460*0=0
2,4,6,*,0,0,=,0,6,246*00=0
2,4,6,*,0,=,0,0,6,246*0=00
2,4,6,*,+,0,=,0,7,246*+0=0
2,4,6,*,-,0,=,0,7,246*-0=0
2,4,6,*,*,0,=,1,7,246**0=1
2,4,6,/,3,=,8,2,7,246/3=82
2,4,6,/,4,1,=,6,6,246/41=6
2,4,6,/,6,=,4,1,6,246/6=41
2,4,6,/,8,2,=,3,7,246/82=3
2,4,7,1,*,0,=,0,7,2471*0=0
2,4,7,2,*,0,=,0,6,2472*0=0
2,4,7,3,*,0,=,0,7,2473*0=0
2,4,7,4,*,0,=,0,6,2474*0=0
2,4,7,5,*,0,=,0,7,2475*0=0
2,4,7,6,*,0,=,0,7,2476*0=0
2,4,7,7,*,0,=,0,6,2477*0=0
2,4,7,8,*,0,=,0,7,2478*0=0
2,4,7,9,*,0,=,0,7,2479*0=0
2,4,7,0,*,0,=,0,6,2470*0=0
2,4,7,*,0,0,=,0,6,247*00=0
2,4,7,*,0,=,0,0,6,247*0=00
2,4,7,*,+,0,=,0,7,247*+0=0
2,4,7,*,-,0,=,0,7,247*-0=0
2,4,7,*,*,0,=,1,7,247**0=1
2,4,8,1,*,0,=,0,7,2481*0=0
2,4,8,2,*,0,=,0,6,2482*0=0
2,4,8,3,*,0,=,0,7,2483*0=0
2,4,8,4,*,0,=,0,6,2484*0=0
2,4,8,5,*,0,=,0,7,2485*0=0
2,4,8,6,*,0,=,0,7,2486*0=0
2,4,8,7,*,0,=,0,7,2487*0=0
2,4,8,8,*,0,=,0,6,2488*0=0
2,4,8,9,*,0,=,0,7,2489*0=0
2,4,8,0,*,0,=,0,6,2480*0=0
2,4,8,*,0,0,=,0,6,248*00=0
2,4,8,*,0,=,0,0,6,248*0=00
2,4,8,*,+,0,=,0,7,248*+0=0
2,4,8,*,-,0,=,0,7,248*-0=0
2,4,8,*,*,0,=,1,7,248**0=1
2,4,8,/,3,1,=,8,7,248/31=8
2,4,8,/,4,=,6,2,6,248/4=62
2,4,8,/,6,2,=,4,6,248/62=4
2,4,8,/,8,=,3,1,7,248/8=31
2,4,9,1,*,0,=,0,7,2491*0=0
2,4,9,2,*,0,=,0,6,2492*0=0
2,4,9,3,*,0,=,0,7,2493*0=0
2,4,9,4,*,0,=,0,6,2494*0=0
2,4,9,5,*,0,=,0,7,2495*0=0
2,4,9,6,*,0,=,0,7,2496*0=0
2,4,9,7,*,0,=,0,7,2497*0=0
2,4,9,8,*,0,=,0,7,2498*0=0
2,4,9,9,*,0,=,0,6,2499*0=0
2,4,9,0,*,0,=,0,6,2490*0=0
2,4,9,*,0,0,=,0,6,249*00=0
2,4,9,*,0,=,0,0,6,249*0=00
2,4,9,*,+,0,=,0,7,249*+0=0
2,4,9,*,-,0,=,0,7,249*-0=0
2,4,9,*,*,0,=,1,7,249**0=1
2,4,9,/,3,=,8,3,7,249/3=83
2,4,9,/,8,3,=,3,7,249/83=3
2,4,0,1,*,0,=,0,6,2401*0=0
2,4,0,2,*,0,=,0,5,2402*0=0
2,4,0,3,*,0,=,0,6,2403*0=0
2,4,0,4,*,0,=,0,5,2404*0=0
2,4,0,5,*,0,=,0,6,2405*0=0
2,4,0,6,*,0,=,0,6,2406*0=0
2,4,0,7,*,0,=,0,6,2407*0=0
2,4,0,8,*,0,=,0,6,2408*0=0
2,4,0,9,*,0,=,0,6,2409*0=0
2,4,0,0,*,0,=,0,5,2400*0=0
2,4,0,*,0,0,=,0,5,240*00=0
2,4,0,*,0,=,0,0,5,240*0=00
2,4,0,*,+,0,=,0,6,240*+0=0
2,4,0,*,-,0,=,0,6,240*-0=0
2,4,0,*,*,0,=,1,6,240**0=1
2,4,0,/,3,0,=,8,7,240/30=8
2,4,0,/,3,=,8,0,7,240/3=80
2,4,0,/,4,8,=,5,7,240/48=5
2,4,0,/,4,0,=,6,6,240/40=6
2,4,0,/,4,=,6,0,6,240/4=60
2,4,0,/,5,=,4,8,7,240/5=48
2,4,0,/,6,0,=,4,6,240/60=4
2,4,0,/,6,=,4,0,6,240/6=40
2,4,0,/,8,0,=,3,7,240/80=3
2,4,0,/,8,=,3,0,7,240/8=30
2,4,+,1,1,=,3,5,7,24+11=35
2,4,+,1,2,=,3,6,7,24+12=36
2,4,+,1,3,=,3,7,7,24+13=37
2,4,+,1,4,=,3,8,7,24+14=38
2,4,+,1,5,=,3,9,8,24+15=39
2,4,+,1,6,=,4,0,7,24+16=40
2,4,+,1,7,=,4,1,6,24+17=41
2,4,+,1,8,=,4,2,6,24+18=42
2,4,+,1,9,=,4,3,7,24+19=43
2,4,+,1,0,=,3,4,7,24+10=34
2,4,+,2,1,=,4,5,6,24+21=45
2,4,+,2,2,=,4,6,5,24+22=46
2,4,+,2,3,=,4,7,6,24+23=47
2,4,+,2,4,=,4,8,5,24+24=48
2,4,+,2,5,=,4,9,6,24+25=49
2,4,+,2,6,=,5,0,7,24+26=50
2,4,+,2,7,=,5,1,7,24+27=51
2,4,+,2,8,=,5,2,6,24+28=52
2,4,+,2,9,=,5,3,7,24+29=53
2,4,+,2,0,=,4,4,5,24+20=44
2,4,+,3,1,=,5,5,7,24+31=55
2,4,+,3,2,=,5,6,7,24+32=56
2,4,+,3,3,=,5,7,7,24+33=57
2,4,+,3,4,=,5,8,7,24+34=58
2,4,+,3,5,=,5,9,7,24+35=59
2,4,+,3,6,=,6,0,7,24+36=60
2,4,+,3,7,=,6,1,8,24+37=61
2,4,+,3,8,=,6,2,7,24+38=62
2,4,+,3,9,=,6,3,7,24+39=63
2,4,+,3,0,=,5,4,7,24+30=54
2,4,+,4,1,=,6,5,7,24+41=65
2,4,+,4,2,=,6,6,5,24+42=66
2,4,+,4,3,=,6,7,7,24+43=67
2,4,+,4,4,=,6,8,6,24+44=68
2,4,+,4,5,=,6,9,7,24+45=69
2,4,+,4,6,=,7,0,7,24+46=70
2,4,+,4,7,=,7,1,6,24+47=71
2,4,+,4,8,=,7,2,6,24+48=72
2,4,+,4,9,=,7,3,7,24+49=73
2,4,+,4,0,=,6,4,6,24+40=64
2,4,+,5,1,=,7,5,7,24+51=75
2,4,+,5,2,=,7,6,7,24+52=76
2,4,+,5,3,=,7,7,7,24+53=77
2,4,+,5,4,=,7,8,7,24+54=78
2,4,+,5,5,=,7,9,7,24+55=79
2,4,+,5,6,=,8,0,8,24+56=80
2,4,+,5,7,=,8,1,8,24+57=81
2,4,+,5,8,=,8,2,6,24+58=82
2,4,+,5,9,=,8,3,8,24+59=83
2,4,+,5,0,=,7,4,7,24+50=74
2,4,+,6,1,=,8,5,8,24+61=85
2,4,+,6,2,=,8,6,6,24+62=86
2,4,+,6,3,=,8,7,8,24+63=87
2,4,+,6,4,=,8,8,6,24+64=88
2,4,+,6,5,=,8,9,8,24+65=89
2,4,+,6,6,=,9,0,7,24+66=90
2,4,+,6,7,=,9,1,8,24+67=91
2,4,+,6,8,=,9,2,7,24+68=92
2,4,+,6,9,=,9,3,7,24+69=93
2,4,+,6,0,=,8,4,7,24+60=84
2,4,+,7,1,=,9,5,8,24+71=95
2,4,+,7,2,=,9,6,7,24+72=96
2,4,+,7,3,=,9,7,7,24+73=97
2,4,+,7,4,=,9,8,7,24+74=98
2,4,+,7,5,=,9,9,7,24+75=99
2,4,+,7,0,=,9,4,7,24+70=94
2,4,+,0,0,=,2,4,5,24+00=24
2,4,+,+,1,=,2,5,6,24++1=25
2,4,+,+,2,=,2,6,5,24++2=26
2,4,+,+,3,=,2,7,6,24++3=27
2,4,+,+,4,=,2,8,5,24++4=28
2,4,+,+,5,=,2,9,6,24++5=29
2,4,+,+,6,=,3,0,7,24++6=30
2,4,+,+,7,=,3,1,7,24++7=31
2,4,+,+,8,=,3,2,6,24++8=32
2,4,+,+,9,=,3,3,6,24++9=33
2,4,+,+,0,=,2,4,5,24++0=24
2,4,+,-,1,5,=,9,8,24+-15=9
2,4,+,-,1,6,=,8,8,24+-16=8
2,4,+,-,1,7,=,7,7,24+-17=7
2,4,+,-,1,8,=,6,8,24+-18=6
2,4,+,-,1,9,=,5,8,24+-19=5
2,4,+,-,1,=,2,3,7,24+-1=23
2,4,+,-,2,1,=,3,7,24+-21=3
2,4,+,-,2,2,=,2,5,24+-22=2
2,4,+,-,2,3,=,1,7,24+-23=1
2,4,+,-,2,4,=,0,6,24+-24=0
2,4,+,-,2,0,=,4,6,24+-20=4
2,4,+,-,2,=,2,2,5,24+-2=22
2,4,+,-,3,=,2,1,7,24+-3=21
2,4,+,-,4,=,2,0,6,24+-4=20
2,4,+,-,5,=,1,9,8,24+-5=19
2,4,+,-,6,=,1,8,8,24+-6=18
2,4,+,-,7,=,1,7,7,24+-7=17
2,4,+,-,8,=,1,6,8,24+-8=16
2,4,+,-,9,=,1,5,8,24+-9=15
2,4,+,-,0,=,2,4,6,24+-0=24
2,4,-,1,1,=,1,3,6,24-11=13
2,4,-,1,2,=,1,2,5,24-12=12
2,4,-,1,3,=,1,1,6,24-13=11
2,4,-,1,4,=,1,0,6,24-14=10
2,4,-,1,0,=,1,4,6,24-10=14
2,4,-,2,4,=,0,0,5,24-24=00
2,4,-,2,*,8,=,8,6,24-2*8=8
2,4,-,2,*,9,=,6,7,24-2*9=6
2,4,-,3,*,5,=,9,8,24-3*5=9
2,4,-,3,*,6,=,6,7,24-3*6=6
2,4,-,3,*,7,=,3,7,24-3*7=3
2,4,-,3,*,8,=,0,8,24-3*8=0
2,4,-,4,*,4,=,8,6,24-4*4=8
2,4,-,4,*,5,=,4,6,24-4*5=4
2,4,-,4,*,6,=,0,7,24-4*6=0
2,4,-,5,*,3,=,9,8,24-5*3=9
2,4,-,5,*,4,=,4,6,24-5*4=4
2,4,-,6,-,9,=,9,6,24-6-9=9
2,4,-,6,*,3,=,6,7,24-6*3=6
2,4,-,6,*,4,=,0,7,24-6*4=0
2,4,-,7,-,8,=,9,7,24-7-8=9
2,4,-,7,-,9,=,8,7,24-7-9=8
2,4,-,7,*,3,=,3,7,24-7*3=3
2,4,-,8,-,7,=,9,7,24-8-7=9
2,4,-,8,-,8,=,8,5,24-8-8=8
2,4,-,8,-,9,=,7,7,24-8-9=7
2,4,-,8,*,2,=,8,6,24-8*2=8
2,4,-,8,*,3,=,0,8,24-8*3=0
2,4,-,9,-,6,=,9,6,24-9-6=9
2,4,-,9,-,7,=,8,7,24-9-7=8
2,4,-,9,-,8,=,7,7,24-9-8=7
2,4,-,9,-,9,=,6,6,24-9-9=6
2,4,-,9,*,2,=,6,7,24-9*2=6
2,4,-,0,0,=,2,4,5,24-00=24
2,4,-,+,1,5,=,9,8,24-+15=9
2,4,-,+,1,6,=,8,8,24-+16=8
2,4,-,+,1,7,=,7,7,24-+17=7
2,4,-,+,1,8,=,6,8,24-+18=6
2,4,-,+,1,9,=,5,8,24-+19=5
2,4,-,+,1,=,2,3,7,24-+1=23
2,4,-,+,2,1,=,3,7,24-+21=3
2,4,-,+,2,2,=,2,5,24-+22=2
2,4,-,+,2,3,=,1,7,24-+23=1
2,4,-,+,2,4,=,0,6,24-+24=0
2,4,-,+,2,0,=,4,6,24-+20=4
2,4,-,+,2,=,2,2,5,24-+2=22
2,4,-,+,3,=,2,1,7,24-+3=21
2,4,-,+,4,=,2,0,6,24-+4=20
2,4,-,+,5,=,1,9,8,24-+5=19
2,4,-,+,6,=,1,8,8,24-+6=18
2,4,-,+,7,=,1,7,7,24-+7=17
2,4,-,+,8,=,1,6,8,24-+8=16
2,4,-,+,9,=,1,5,8,24-+9=15
2,4,-,+,0,=,2,4,6,24-+0=24
2,4,*,1,*,0,=,0,6,24*1*0=0
2,4,*,1,/,3,=,8,8,24*1/3=8
2,4,*,1,/,4,=,6,7,24*1/4=6
2,4,*,1,/,6,=,4,7,24*1/6=4
2,4,*,1,/,8,=,3,8,24*1/8=3
2,4,*,2,*,0,=,0,5,24*2*0=0
2,4,*,2,/,6,=,8,7,24*2/6=8
2,4,*,2,/,8,=,6,7,24*2/8=6
2,4,*,3,*,0,=,0,6,24*3*0=0
2,4,*,3,/,8,=,9,8,24*3/8=9
2,4,*,3,/,9,=,8,8,24*3/9=8
2,4,*,4,*,0,=,0,5,24*4*0=0
2,4,*,5,*,0,=,0,6,24*5*0=0
2,4,*,5,=,1,2,0,7,24*5=120
2,4,*,6,*,0,=,0,6,24*6*0=0
2,4,*,6,=,1,4,4,6,24*6=144
2,4,*,7,*,0,=,0,6,24*7*0=0
2,4,*,7,=,1,6,8,8,24*7=168
2,4,*,8,*,0,=,0,6,24*8*0=0
2,4,*,8,=,1,9,2,7,24*8=192
2,4,*,9,*,0,=,0,6,24*9*0=0
2,4,*,9,=,2,1,6,7,24*9=216
2,4,*,0,0,0,=,0,5,24*000=0
2,4,*,0,0,=,0,0,5,24*00=00
2,4,*,0,+,1,=,1,7,24*0+1=1
2,4,*,0,+,2,=,2,6,24*0+2=2
2,4,*,0,+,3,=,3,7,24*0+3=3
2,4,*,0,+,4,=,4,6,24*0+4=4
2,4,*,0,+,5,=,5,7,24*0+5=5
2,4,*,0,+,6,=,6,7,24*0+6=6
2,4,*,0,+,7,=,7,7,24*0+7=7
2,4,*,0,+,8,=,8,7,24*0+8=8
2,4,*,0,+,9,=,9,7,24*0+9=9
2,4,*,0,+,0,=,0,6,24*0+0=0
2,4,*,0,-,0,=,0,6,24*0-0=0
2,4,*,0,*,1,=,0,6,24*0*1=0
2,4,*,0,*,2,=,0,5,24*0*2=0
2,4,*,0,*,3,=,0,6,24*0*3=0
2,4,*,0,*,4,=,0,5,24*0*4=0
2,4,*,0,*,5,=,0,6,24*0*5=0
2,4,*,0,*,6,=,0,6,24*0*6=0
2,4,*,0,*,7,=,0,6,24*0*7=0
2,4,*,0,*,8,=,0,6,24*0*8=0
2,4,*,0,*,9,=,0,6,24*0*9=0
2,4,*,0,*,0,=,0,5,24*0*0=0
2,4,*,0,/,1,=,0,7,24*0/1=0
2,4,*,0,/,2,=,0,6,24*0/2=0
2,4,*,0,/,3,=,0,7,24*0/3=0
2,4,*,0,/,4,=,0,6,24*0/4=0
2,4,*,0,/,5,=,0,7,24*0/5=0
2,4,*,0,/,6,=,0,7,24*0/6=0
2,4,*,0,/,7,=,0,7,24*0/7=0
2,4,*,0,/,8,=,0,7,24*0/8=0
2,4,*,0,/,9,=,0,7,24*0/9=0
2,4,*,0,=,0,0,0,5,24*0=000
2,4,*,+,1,=,2,4,6,24*+1=24
2,4,*,+,2,=,4,8,6,24*+2=48
2,4,*,+,3,=,7,2,7,24*+3=72
2,4,*,+,4,=,9,6,7,24*+4=96
2,4,*,+,0,0,=,0,6,24*+00=0
2,4,*,+,0,=,0,0,6,24*+0=00
2,4,*,+,+,0,=,0,6,24*++0=0
2,4,*,+,-,0,=,0,7,24*+-0=0
2,4,*,-,0,0,=,0,6,24*-00=0
2,4,*,-,0,=,0,0,6,24*-0=00
2,4,*,-,+,0,=,0,7,24*-+0=0
2,4,*,*,1,=,2,4,5,24**1=24
2,4,*,*,0,0,=,1,6,24**00=1
2,4,*,*,+,0,=,1,7,24**+0=1
2,4,*,*,-,0,=,1,7,24**-0=1
2,4,/,1,*,0,=,0,7,24/1*0=0
2,4,/,1,/,3,=,8,7,24/1/3=8
2,4,/,1,/,4,=,6,6,24/1/4=6
2,4,/,1,/,6,=,4,6,24/1/6=4
2,4,/,1,/,8,=,3,7,24/1/8=3
2,4,/,2,-,3,=,9,7,24/2-3=9
2,4,/,2,-,4,=,8,6,24/2-4=8
2,4,/,2,-,5,=,7,7,24/2-5=7
2,4,/,2,-,6,=,6,6,24/2-6=6
2,4,/,2,-,7,=,5,7,24/2-7=5
2,4,/,2,-,8,=,4,6,24/2-8=4
2,4,/,2,-,9,=,3,7,24/2-9=3
2,4,/,2,*,0,=,0,6,24/2*0=0
2,4,/,2,/,2,=,6,5,24/2/2=6
2,4,/,2,/,3,=,4,5,24/2/3=4
2,4,/,2,/,4,=,3,5,24/2/4=3
2,4,/,2,/,6,=,2,5,24/2/6=2
2,4,/,3,+,1,=,9,8,24/3+1=9
2,4,/,3,+,0,=,8,8,24/3+0=8
2,4,/,3,-,1,=,7,8,24/3-1=7
2,4,/,3,-,2,=,6,7,24/3-2=6
2,4,/,3,-,3,=,5,7,24/3-3=5
2,4,/,3,-,4,=,4,6,24/3-4=4
2,4,/,3,-,5,=,3,7,24/3-5=3
2,4,/,3,-,6,=,2,7,24/3-6=2
2,4,/,3,-,7,=,1,8,24/3-7=1
2,4,/,3,-,8,=,0,8,24/3-8=0
2,4,/,3,-,0,=,8,8,24/3-0=8
2,4,/,3,*,1,=,8,8,24/3*1=8
2,4,/,3,*,0,=,0,7,24/3*0=0
2,4,/,3,/,1,=,8,7,24/3/1=8
2,4,/,3,/,2,=,4,5,24/3/2=4
2,4,/,3,/,4,=,2,5,24/3/4=2
2,4,/,3,/,8,=,1,7,24/3/8=1
2,4,/,4,+,1,=,7,7,24/4+1=7
2,4,/,4,+,2,=,8,6,24/4+2=8
2,4,/,4,+,3,=,9,7,24/4+3=9
2,4,/,4,+,0,=,6,7,24/4+0=6
2,4,/,4,-,1,=,5,7,24/4-1=5
2,4,/,4,-,2,=,4,5,24/4-2=4
2,4,/,4,-,3,=,3,6,24/4-3=3
2,4,/,4,-,4,=,2,5,24/4-4=2
2,4,/,4,-,5,=,1,7,24/4-5=1
2,4,/,4,-,6,=,0,7,24/4-6=0
2,4,/,4,-,0,=,6,7,24/4-0=6
2,4,/,4,*,1,=,6,7,24/4*1=6
2,4,/,4,*,0,=,0,6,24/4*0=0
2,4,/,4,/,1,=,6,6,24/4/1=6
2,4,/,4,/,2,=,3,5,24/4/2=3
2,4,/,4,/,3,=,2,5,24/4/3=2
2,4,/,4,/,6,=,1,6,24/4/6=1
2,4,/,5,*,0,=,0,7,24/5*0=0
2,4,/,6,+,1,=,5,8,24/6+1=5
2,4,/,6,+,2,=,6,6,24/6+2=6
2,4,/,6,+,3,=,7,8,24/6+3=7
2,4,/,6,+,4,=,8,7,24/6+4=8
2,4,/,6,+,5,=,9,8,24/6+5=9
2,4,/,6,+,0,=,4,7,24/6+0=4
2,4,/,6,-,1,=,3,8,24/6-1=3
2,4,/,6,-,2,=,2,6,24/6-2=2
2,4,/,6,-,3,=,1,8,24/6-3=1
2,4,/,6,-,4,=,0,7,24/6-4=0
2,4,/,6,-,0,=,4,7,24/6-0=4
2,4,/,6,*,1,=,4,7,24/6*1=4
2,4,/,6,*,2,=,8,7,24/6*2=8
2,4,/,6,*,0,=,0,7,24/6*0=0
2,4,/,6,/,1,=,4,6,24/6/1=4
2,4,/,6,/,2,=,2,5,24/6/2=2
2,4,/,6,/,4,=,1,6,24/6/4=1
2,4,/,7,*,0,=,0,7,24/7*0=0
2,4,/,8,+,1,=,4,7,24/8+1=4
2,4,/,8,+,2,=,5,7,24/8+2=5
2,4,/,8,+,3,=,6,8,24/8+3=6
2,4,/,8,+,4,=,7,7,24/8+4=7
2,4,/,8,+,5,=,8,7,24/8+5=8
2,4,/,8,+,6,=,9,8,24/8+6=9
2,4,/,8,+,0,=,3,8,24/8+0=3
2,4,/,8,-,1,=,2,7,24/8-1=2
2,4,/,8,-,2,=,1,7,24/8-2=1
2,4,/,8,-,3,=,0,8,24/8-3=0
2,4,/,8,-,0,=,3,8,24/8-0=3
2,4,/,8,*,1,=,3,8,24/8*1=3
2,4,/,8,*,2,=,6,7,24/8*2=6
2,4,/,8,*,3,=,9,8,24/8*3=9
2,4,/,8,*,0,=,0,7,24/8*0=0
2,4,/,8,/,1,=,3,7,24/8/1=3
2,4,/,8,/,3,=,1,7,24/8/3=1
2,4,/,9,*,3,=,8,8,24/9*3=8
2,4,/,9,*,0,=,0,7,24/9*0=0
2,4,/,+,1,2,=,2,6,24/+12=2
2,4,/,+,1,=,2,4,6,24/+1=24
2,4,/,+,2,4,=,1,6,24/+24=1
2,4,/,+,2,=,1,2,6,24/+2=12
2,4,/,+,+,3,=,8,7,24/++3=8
2,4,/,+,+,4,=,6,6,24/++4=6
2,4,/,+,+,6,=,4,6,24/++6=4
2,4,/,+,+,8,=,3,7,24/++8=3
2,5,1,1,*,0,=,0,6,2511*0=0
2,5,1,2,*,0,=,0,6,2512*0=0
2,5,1,3,*,0,=,0,7,2513*0=0
2,5,1,4,*,0,=,0,7,2514*0=0
2,5,1,5,*,0,=,0,6,2515*0=0
2,5,1,6,*,0,=,0,7,2516*0=0
2,5,1,7,*,0,=,0,7,2517*0=0
2,5,1,8,*,0,=,0,7,2518*0=0
2,5,1,9,*,0,=,0,7,2519*0=0
2,5,1,0,*,0,=,0,6,2510*0=0
2,5,1,*,0,0,=,0,6,251*00=0
2,5,1,*,0,=,0,0,6,251*0=00
2,5,1,*,+,0,=,0,7,251*+0=0
2,5,1,*,-,0,=,0,7,251*-0=0
2,5,1,*,*,0,=,1,6,251**0=1
2,5,2,1,*,0,=,0,6,2521*0=0
2,5,2,2,*,0,=,0,5,2522*0=0
2,5,2,3,*,0,=,0,6,2523*0=0
2,5,2,4,*,0,=,0,6,2524*0=0
2,5,2,5,*,0,=,0,5,2525*0=0
2,5,2,6,*,0,=,0,6,2526*0=0
2,5,2,7,*,0,=,0,6,2527*0=0
2,5,2,8,*,0,=,0,6,2528*0=0
2,5,2,9,*,0,=,0,6,2529*0=0
2,5,2,0,*,0,=,0,5,2520*0=0
2,5,2,*,0,0,=,0,5,252*00=0
2,5,2,*,0,=,0,0,5,252*0=00
2,5,2,*,+,0,=,0,6,252*+0=0
2,5,2,*,-,0,=,0,6,252*-0=0
2,5,2,*,*,0,=,1,6,252**0=1
2,5,2,/,2,8,=,9,6,252/28=9
2,5,2,/,3,6,=,7,7,252/36=7
2,5,2,/,3,=,8,4,7,252/3=84
2,5,2,/,4,2,=,6,6,252/42=6
2,5,2,/,4,=,6,3,7,252/4=63
2,5,2,/,6,3,=,4,7,252/63=4
2,5,2,/,6,=,4,2,6,252/6=42
2,5,2,/,7,=,3,6,7,252/7=36
2,5,2,/,8,4,=,3,7,252/84=3
2,5,2,/,9,=,2,8,6,252/9=28
2,5,3,1,*,0,=,0,7,2531*0=0
2,5,3,2,*,0,=,0,6,2532*0=0
2,5,3,3,*,0,=,0,6,2533*0=0
2,5,3,4,*,0,=,0,7,2534*0=0
2,5,3,5,*,0,=,0,6,2535*0=0
2,5,3,6,*,0,=,0,7,2536*0=0
2,5,3,7,*,0,=,0,7,2537*0=0
2,5,3,8,*,0,=,0,7,2538*0=0
2,5,3,9,*,0,=,0,7,2539*0=0
2,5,3,0,*,0,=,0,6,2530*0=0
2,5,3,*,0,0,=,0,6,253*00=0
2,5,3,*,0,=,0,0,6,253*0=00
2,5,3,*,+,0,=,0,7,253*+0=0
2,5,3,*,-,0,=,0,7,253*-0=0
2,5,3,*,*,0,=,1,7,253**0=1
2,5,4,1,*,0,=,0,7,2541*0=0
2,5,4,2,*,0,=,0,6,2542*0=0
2,5,4,3,*,0,=,0,7,2543*0=0
2,5,4,4,*,0,=,0,6,2544*0=0
2,5,4,5,*,0,=,0,6,2545*0=0
2,5,4,6,*,0,=,0,7,2546*0=0
2,5,4,7,*,0,=,0,7,2547*0=0
2,5,4,8,*,0,=,0,7,2548*0=0
2,5,4,9,*,0,=,0,7,2549*0=0
2,5,4,0,*,0,=,0,6,2540*0=0
2,5,4,*,0,0,=,0,6,254*00=0
2,5,4,*,0,=,0,0,6,254*0=00
2,5,4,*,+,0,=,0,7,254*+0=0
2,5,4,*,-,0,=,0,7,254*-0=0
2,5,4,*,*,0,=,1,7,254**0=1
2,5,5,1,*,0,=,0,6,2551*0=0
2,5,5,2,*,0,=,0,5,2552*0=0
2,5,5,3,*,0,=,0,6,2553*0=0
2,5,5,4,*,0,=,0,6,2554*0=0
2,5,5,5,*,0,=,0,5,2555*0=0
2,5,5,6,*,0,=,0,6,2556*0=0
2,5,5,7,*,0,=,0,6,2557*0=0
2,5,5,8,*,0,=,0,6,2558*0=0
2,5,5,9,*,0,=,0,6,2559*0=0
2,5,5,0,*,0,=,0,5,2550*0=0
2,5,5,*,0,0,=,0,5,255*00=0
2,5,5,*,0,=,0,0,5,255*0=00
2,5,5,*,+,0,=,0,6,255*+0=0
2,5,5,*,-,0,=,0,6,255*-0=0
2,5,5,*,*,0,=,1,6,255**0=1
2,5,5,/,3,=,8,5,6,255/3=85
2,5,5,/,5,1,=,5,5,255/51=5
2,5,5,/,5,=,5,1,5,255/5=51
2,5,5,/,8,5,=,3,6,255/85=3
2,5,6,1,*,0,=,0,7,2561*0=0
2,5,6,2,*,0,=,0,6,2562*0=0
2,5,6,3,*,0,=,0,7,2563*0=0
2,5,6,4,*,0,=,0,7,2564*0=0
2,5,6,5,*,0,=,0,6,2565*0=0
2,5,6,6,*,0,=,0,6,2566*0=0
2,5,6,7,*,0,=,0,7,2567*0=0
2,5,6,8,*,0,=,0,7,2568*0=0
2,5,6,9,*,0,=,0,7,2569*0=0
2,5,6,0,*,0,=,0,6,2560*0=0
2,5,6,*,0,0,=,0,6,256*00=0
2,5,6,*,0,=,0,0,6,256*0=00
2,5,6,*,+,0,=,0,7,256*+0=0
2,5,6,*,-,0,=,0,7,256*-0=0
2,5,6,*,*,0,=,1,7,256**0=1
2,5,6,/,3,2,=,8,7,256/32=8
2,5,6,/,4,=,6,4,6,256/4=64
2,5,6,/,6,4,=,4,6,256/64=4
2,5,6,/,8,=,3,2,7,256/8=32
2,5,7,1,*,0,=,0,7,2571*0=0
2,5,7,2,*,0,=,0,6,2572*0=0
2,5,7,3,*,0,=,0,7,2573*0=0
2,5,7,4,*,0,=,0,7,2574*0=0
2,5,7,5,*,0,=,0,6,2575*0=0
2,5,7,6,*,0,=,0,7,2576*0=0
2,5,7,7,*,0,=,0,6,2577*0=0
2,5,7,8,*,0,=,0,7,2578*0=0
2,5,7,9,*,0,=,0,7,2579*0=0
2,5,7,0,*,0,=,0,6,2570*0=0
2,5,7,*,0,0,=,0,6,257*00=0
2,5,7,*,0,=,0,0,6,257*0=00
2,5,7,*,+,0,=,0,7,257*+0=0
2,5,7,*,-,0,=,0,7,257*-0=0
2,5,7,*,*,0,=,1,7,257**0=1
2,5,8,1,*,0,=,0,7,2581*0=0
2,5,8,2,*,0,=,0,6,2582*0=0
2,5,8,3,*,0,=,0,7,2583*0=0
2,5,8,4,*,0,=,0,7,2584*0=0
2,5,8,5,*,0,=,0,6,2585*0=0
2,5,8,6,*,0,=,0,7,2586*0=0
2,5,8,7,*,0,=,0,7,2587*0=0
2,5,8,8,*,0,=,0,6,2588*0=0
2,5,8,9,*,0,=,0,7,2589*0=0
2,5,8,0,*,0,=,0,6,2580*0=0
